method,budget,metric,error_kcal_mol,cumulative_fraction,profile_count
learned_active,6,barrier_abs_error,3.2270937581069994,0.997,1000
learned_active,6,barrier_abs_error,8.560578998352776,0.998,1000
learned_active,6,barrier_abs_error,15.972403857764329,0.999,1000
learned_active,6,barrier_abs_error,23.564278598524364,1.0,1000
zero_shot_active,6,profile_mae,0.009199757092965,0.001,1000
zero_shot_active,6,profile_mae,0.0143896519796294,0.002,1000
zero_shot_active,6,profile_mae,0.0148883852045698,0.003,1000
zero_shot_active,6,profile_mae,0.0158944471938391,0.004,1000
zero_shot_active,6,profile_mae,0.0160622394074518,0.005,1000
zero_shot_active,6,profile_mae,0.0163067149016021,0.006,1000
zero_shot_active,6,profile_mae,0.016416750498271,0.007,1000
zero_shot_active,6,profile_mae,0.0168716118214629,0.008,1000
zero_shot_active,6,profile_mae,0.017960861485473,0.009,1000
zero_shot_active,6,profile_mae,0.0206044795713858,0.01,1000
zero_shot_active,6,profile_mae,0.0217254015098798,0.011,1000
zero_shot_active,6,profile_mae,0.0238738738613714,0.012,1000
zero_shot_active,6,profile_mae,0.0250776240569805,0.013,1000
zero_shot_active,6,profile_mae,0.0257454255244374,0.014,1000
zero_shot_active,6,profile_mae,0.0265612465768448,0.015,1000
zero_shot_active,6,profile_mae,0.0271742957621219,0.016,1000
zero_shot_active,6,profile_mae,0.0279937560839244,0.017,1000
zero_shot_active,6,profile_mae,0.0299224317142814,0.018,1000
zero_shot_active,6,profile_mae,0.0304921705634625,0.019,1000
zero_shot_active,6,profile_mae,0.030865388084425,0.02,1000
zero_shot_active,6,profile_mae,0.0308753156223805,0.021,1000
zero_shot_active,6,profile_mae,0.0311534615948535,0.022,1000
zero_shot_active,6,profile_mae,0.0312379040640427,0.023,1000
zero_shot_active,6,profile_mae,0.0325555225186408,0.024,1000
zero_shot_active,6,profile_mae,0.0336933691583689,0.025,1000
zero_shot_active,6,profile_mae,0.0340229955146548,0.026,1000
zero_shot_active,6,profile_mae,0.0343112161611161,0.027,1000
zero_shot_active,6,profile_mae,0.0343817487867194,0.028,1000
zero_shot_active,6,profile_mae,0.0381265803069492,0.029,1000
zero_shot_active,6,profile_mae,0.0381910458677827,0.03,1000
zero_shot_active,6,profile_mae,0.0387599744970414,0.031,1000
zero_shot_active,6,profile_mae,0.0390735721072362,0.032,1000
zero_shot_active,6,profile_mae,0.0391815734473104,0.033,1000
zero_shot_active,6,profile_mae,0.0400987312200614,0.034,1000
zero_shot_active,6,profile_mae,0.0422135820926784,0.035,1000
zero_shot_active,6,profile_mae,0.0423071782223398,0.036,1000
zero_shot_active,6,profile_mae,0.0423264938919334,0.037,1000
zero_shot_active,6,profile_mae,0.0435552167508732,0.038,1000
zero_shot_active,6,profile_mae,0.0440616583320996,0.039,1000
zero_shot_active,6,profile_mae,0.0443573913433326,0.04,1000
zero_shot_active,6,profile_mae,0.0444807183206968,0.041,1000
zero_shot_active,6,profile_mae,0.0457414386740792,0.042,1000
zero_shot_active,6,profile_mae,0.0462977813521035,0.043,1000
zero_shot_active,6,profile_mae,0.0463856171249771,0.044,1000
zero_shot_active,6,profile_mae,0.0471807848981682,0.045,1000
zero_shot_active,6,profile_mae,0.0483665419380635,0.046,1000
zero_shot_active,6,profile_mae,0.0484374643479414,0.047,1000
zero_shot_active,6,profile_mae,0.0491262540451314,0.048,1000
zero_shot_active,6,profile_mae,0.0498713841914288,0.049,1000
zero_shot_active,6,profile_mae,0.0501388613731972,0.05,1000
zero_shot_active,6,profile_mae,0.0512181894725296,0.051,1000
zero_shot_active,6,profile_mae,0.0514301903953767,0.052,1000
zero_shot_active,6,profile_mae,0.0515579281359979,0.053,1000
zero_shot_active,6,profile_mae,0.0517069093218754,0.054,1000
zero_shot_active,6,profile_mae,0.0518159906140405,0.055,1000
zero_shot_active,6,profile_mae,0.0518692877627447,0.056,1000
zero_shot_active,6,profile_mae,0.0522997882292375,0.057,1000
zero_shot_active,6,profile_mae,0.052409255041731,0.058,1000
zero_shot_active,6,profile_mae,0.0526868166927017,0.059,1000
zero_shot_active,6,profile_mae,0.0527059850559407,0.06,1000
zero_shot_active,6,profile_mae,0.0538693929446697,0.061,1000
zero_shot_active,6,profile_mae,0.0539727650545117,0.062,1000
zero_shot_active,6,profile_mae,0.0553954469446721,0.063,1000
zero_shot_active,6,profile_mae,0.0554028189554497,0.064,1000
zero_shot_active,6,profile_mae,0.0556279221319477,0.065,1000
zero_shot_active,6,profile_mae,0.0560845372706755,0.066,1000
zero_shot_active,6,profile_mae,0.0563508065362285,0.067,1000
zero_shot_active,6,profile_mae,0.05689771664492,0.068,1000
zero_shot_active,6,profile_mae,0.0569978537489893,0.069,1000
zero_shot_active,6,profile_mae,0.0570369007069924,0.07,1000
zero_shot_active,6,profile_mae,0.0572794090746523,0.071,1000
zero_shot_active,6,profile_mae,0.0578161147890789,0.072,1000
zero_shot_active,6,profile_mae,0.0583022581816544,0.073,1000
zero_shot_active,6,profile_mae,0.0586563575052544,0.074,1000
zero_shot_active,6,profile_mae,0.059728733901196,0.075,1000
zero_shot_active,6,profile_mae,0.060442753988375,0.076,1000
zero_shot_active,6,profile_mae,0.0605265132910416,0.077,1000
zero_shot_active,6,profile_mae,0.0606631722753698,0.078,1000
zero_shot_active,6,profile_mae,0.0608232213699447,0.079,1000
zero_shot_active,6,profile_mae,0.0616676996438355,0.08,1000
zero_shot_active,6,profile_mae,0.0625711695110788,0.081,1000
zero_shot_active,6,profile_mae,0.0642262803901246,0.082,1000
zero_shot_active,6,profile_mae,0.0643862780352345,0.083,1000
zero_shot_active,6,profile_mae,0.0648142252794069,0.084,1000
zero_shot_active,6,profile_mae,0.0653246529193143,0.085,1000
zero_shot_active,6,profile_mae,0.0653789699121268,0.086,1000
zero_shot_active,6,profile_mae,0.0654064341624203,0.087,1000
zero_shot_active,6,profile_mae,0.0665717902905485,0.088,1000
zero_shot_active,6,profile_mae,0.0666320004159644,0.089,1000
zero_shot_active,6,profile_mae,0.0671240142887881,0.09,1000
zero_shot_active,6,profile_mae,0.067426152925325,0.091,1000
zero_shot_active,6,profile_mae,0.0677009727912889,0.092,1000
zero_shot_active,6,profile_mae,0.0677199282973083,0.093,1000
zero_shot_active,6,profile_mae,0.0678701421894311,0.094,1000
zero_shot_active,6,profile_mae,0.0706775079841065,0.095,1000
zero_shot_active,6,profile_mae,0.0710775009415155,0.096,1000
zero_shot_active,6,profile_mae,0.0711371592893597,0.097,1000
zero_shot_active,6,profile_mae,0.0714830490372049,0.098,1000
zero_shot_active,6,profile_mae,0.0717706508980224,0.099,1000
zero_shot_active,6,profile_mae,0.0719645344232597,0.1,1000
zero_shot_active,6,profile_mae,0.072334844351774,0.101,1000
zero_shot_active,6,profile_mae,0.0725537050193012,0.102,1000
zero_shot_active,6,profile_mae,0.0730150794514967,0.103,1000
zero_shot_active,6,profile_mae,0.0731171202086677,0.104,1000
zero_shot_active,6,profile_mae,0.0738699607999526,0.105,1000
zero_shot_active,6,profile_mae,0.0739574601464561,0.106,1000
zero_shot_active,6,profile_mae,0.0740534728798916,0.107,1000
zero_shot_active,6,profile_mae,0.0754318501718298,0.108,1000
zero_shot_active,6,profile_mae,0.075518941454436,0.109,1000
zero_shot_active,6,profile_mae,0.0763752819681958,0.11,1000
zero_shot_active,6,profile_mae,0.0768380296336135,0.111,1000
zero_shot_active,6,profile_mae,0.0776750014768909,0.112,1000
zero_shot_active,6,profile_mae,0.0779499569633929,0.113,1000
zero_shot_active,6,profile_mae,0.07814123741522,0.114,1000
zero_shot_active,6,profile_mae,0.0783037147691995,0.115,1000
zero_shot_active,6,profile_mae,0.079021622774505,0.116,1000
zero_shot_active,6,profile_mae,0.0793432574534702,0.117,1000
zero_shot_active,6,profile_mae,0.0794898384787839,0.118,1000
zero_shot_active,6,profile_mae,0.0802117598837024,0.119,1000
zero_shot_active,6,profile_mae,0.0805238854323394,0.12,1000
zero_shot_active,6,profile_mae,0.0809921571983507,0.121,1000
zero_shot_active,6,profile_mae,0.0811506530715897,0.122,1000
zero_shot_active,6,profile_mae,0.0815121302238069,0.123,1000
zero_shot_active,6,profile_mae,0.0818404854735887,0.124,1000
zero_shot_active,6,profile_mae,0.0819994260049071,0.125,1000
zero_shot_active,6,profile_mae,0.0827818558046758,0.126,1000
zero_shot_active,6,profile_mae,0.0827951345656542,0.127,1000
zero_shot_active,6,profile_mae,0.0836362896286987,0.128,1000
zero_shot_active,6,profile_mae,0.0842808490207625,0.129,1000
zero_shot_active,6,profile_mae,0.0852930554877128,0.13,1000
zero_shot_active,6,profile_mae,0.0853516119236789,0.131,1000
zero_shot_active,6,profile_mae,0.0853717310275728,0.132,1000
zero_shot_active,6,profile_mae,0.0865658170258502,0.133,1000
zero_shot_active,6,profile_mae,0.0866524115797508,0.134,1000
zero_shot_active,6,profile_mae,0.0873903999563953,0.135,1000
zero_shot_active,6,profile_mae,0.0875435747589721,0.136,1000
zero_shot_active,6,profile_mae,0.0876970797620292,0.137,1000
zero_shot_active,6,profile_mae,0.0886608689224794,0.138,1000
zero_shot_active,6,profile_mae,0.0893117218990935,0.139,1000
zero_shot_active,6,profile_mae,0.089852005244165,0.14,1000
zero_shot_active,6,profile_mae,0.0898600856813576,0.141,1000
zero_shot_active,6,profile_mae,0.0902993287554696,0.142,1000
zero_shot_active,6,profile_mae,0.0904908702041527,0.143,1000
zero_shot_active,6,profile_mae,0.0912862567942333,0.144,1000
zero_shot_active,6,profile_mae,0.0920844905955813,0.145,1000
zero_shot_active,6,profile_mae,0.0942026126655811,0.146,1000
zero_shot_active,6,profile_mae,0.0953618156238025,0.147,1000
zero_shot_active,6,profile_mae,0.0955200089117427,0.148,1000
zero_shot_active,6,profile_mae,0.095735009794594,0.149,1000
zero_shot_active,6,profile_mae,0.0970603470963576,0.15,1000
zero_shot_active,6,profile_mae,0.0970727834629854,0.151,1000
zero_shot_active,6,profile_mae,0.0974786059512073,0.152,1000
zero_shot_active,6,profile_mae,0.0981275356232108,0.153,1000
zero_shot_active,6,profile_mae,0.0981633337120702,0.154,1000
zero_shot_active,6,profile_mae,0.0985418312072178,0.155,1000
zero_shot_active,6,profile_mae,0.0985541168827383,0.156,1000
zero_shot_active,6,profile_mae,0.0988302281229688,0.157,1000
zero_shot_active,6,profile_mae,0.0999458042796433,0.158,1000
zero_shot_active,6,profile_mae,0.1001872145764993,0.159,1000
zero_shot_active,6,profile_mae,0.1003396807879478,0.16,1000
zero_shot_active,6,profile_mae,0.1005270248096062,0.161,1000
zero_shot_active,6,profile_mae,0.1015770662569503,0.162,1000
zero_shot_active,6,profile_mae,0.102129038419062,0.163,1000
zero_shot_active,6,profile_mae,0.1028671278716436,0.164,1000
zero_shot_active,6,profile_mae,0.1031176912919764,0.165,1000
zero_shot_active,6,profile_mae,0.1031791104340684,0.166,1000
zero_shot_active,6,profile_mae,0.1031974173889576,0.167,1000
zero_shot_active,6,profile_mae,0.1039042416072062,0.168,1000
zero_shot_active,6,profile_mae,0.104743669538513,0.169,1000
zero_shot_active,6,profile_mae,0.1047990014894757,0.17,1000
zero_shot_active,6,profile_mae,0.1055837528505402,0.171,1000
zero_shot_active,6,profile_mae,0.1058844508126353,0.172,1000
zero_shot_active,6,profile_mae,0.107252335449974,0.173,1000
zero_shot_active,6,profile_mae,0.1074421530591094,0.174,1000
zero_shot_active,6,profile_mae,0.1074611881973888,0.175,1000
zero_shot_active,6,profile_mae,0.1083048726302835,0.176,1000
zero_shot_active,6,profile_mae,0.1091660501193755,0.177,1000
zero_shot_active,6,profile_mae,0.1091918281806389,0.178,1000
zero_shot_active,6,profile_mae,0.1094373032776058,0.179,1000
zero_shot_active,6,profile_mae,0.1096795903151651,0.18,1000
zero_shot_active,6,profile_mae,0.111302613763751,0.181,1000
zero_shot_active,6,profile_mae,0.1114899564055436,0.182,1000
zero_shot_active,6,profile_mae,0.1118274902970873,0.183,1000
zero_shot_active,6,profile_mae,0.1119840677915495,0.184,1000
zero_shot_active,6,profile_mae,0.1136518522018289,0.185,1000
zero_shot_active,6,profile_mae,0.1143038706105671,0.186,1000
zero_shot_active,6,profile_mae,0.1152621647663263,0.187,1000
zero_shot_active,6,profile_mae,0.1154889993916749,0.188,1000
zero_shot_active,6,profile_mae,0.1155596649300487,0.189,1000
zero_shot_active,6,profile_mae,0.1167467266317952,0.19,1000
zero_shot_active,6,profile_mae,0.1178271158795965,0.191,1000
zero_shot_active,6,profile_mae,0.1179997209539169,0.192,1000
zero_shot_active,6,profile_mae,0.1182299583333105,0.193,1000
zero_shot_active,6,profile_mae,0.1183103438268006,0.194,1000
zero_shot_active,6,profile_mae,0.1185215604793393,0.195,1000
zero_shot_active,6,profile_mae,0.1190334854197709,0.196,1000
zero_shot_active,6,profile_mae,0.1197397025941959,0.197,1000
zero_shot_active,6,profile_mae,0.1197741237301992,0.198,1000
zero_shot_active,6,profile_mae,0.1199589875773875,0.199,1000
zero_shot_active,6,profile_mae,0.1204836044030712,0.2,1000
zero_shot_active,6,profile_mae,0.12079258707143,0.201,1000
zero_shot_active,6,profile_mae,0.1222129253994058,0.202,1000
zero_shot_active,6,profile_mae,0.1226737176152316,0.203,1000
zero_shot_active,6,profile_mae,0.1231274928076808,0.204,1000
zero_shot_active,6,profile_mae,0.1236804905691969,0.205,1000
zero_shot_active,6,profile_mae,0.1239026760694185,0.206,1000
zero_shot_active,6,profile_mae,0.1241027016958717,0.207,1000
zero_shot_active,6,profile_mae,0.1246044198667688,0.208,1000
zero_shot_active,6,profile_mae,0.1252218936916105,0.209,1000
zero_shot_active,6,profile_mae,0.125387279831944,0.21,1000
zero_shot_active,6,profile_mae,0.1257243036343736,0.211,1000
zero_shot_active,6,profile_mae,0.1258459325320456,0.212,1000
zero_shot_active,6,profile_mae,0.1260263647895114,0.213,1000
zero_shot_active,6,profile_mae,0.1262673686243276,0.214,1000
zero_shot_active,6,profile_mae,0.1268381626103201,0.215,1000
zero_shot_active,6,profile_mae,0.1272499950368452,0.216,1000
zero_shot_active,6,profile_mae,0.1273872928597869,0.217,1000
zero_shot_active,6,profile_mae,0.1274592771431834,0.218,1000
zero_shot_active,6,profile_mae,0.1283288470249985,0.219,1000
zero_shot_active,6,profile_mae,0.1288988055782233,0.22,1000
zero_shot_active,6,profile_mae,0.1295665567967907,0.221,1000
zero_shot_active,6,profile_mae,0.1299877066383948,0.222,1000
zero_shot_active,6,profile_mae,0.1300022500777253,0.223,1000
zero_shot_active,6,profile_mae,0.1301320317958893,0.224,1000
zero_shot_active,6,profile_mae,0.1304477072975848,0.225,1000
zero_shot_active,6,profile_mae,0.1312236132143833,0.226,1000
zero_shot_active,6,profile_mae,0.1312944151937739,0.227,1000
zero_shot_active,6,profile_mae,0.1312970030670624,0.228,1000
zero_shot_active,6,profile_mae,0.1313340266865196,0.229,1000
zero_shot_active,6,profile_mae,0.1315095825191065,0.23,1000
zero_shot_active,6,profile_mae,0.1322465047714457,0.231,1000
zero_shot_active,6,profile_mae,0.1329239521957547,0.232,1000
zero_shot_active,6,profile_mae,0.1330251800420968,0.233,1000
zero_shot_active,6,profile_mae,0.1338563562781891,0.234,1000
zero_shot_active,6,profile_mae,0.1345699729544947,0.235,1000
zero_shot_active,6,profile_mae,0.1345893625820323,0.236,1000
zero_shot_active,6,profile_mae,0.1345996163707848,0.237,1000
zero_shot_active,6,profile_mae,0.1353993874909976,0.238,1000
zero_shot_active,6,profile_mae,0.1354182050897339,0.239,1000
zero_shot_active,6,profile_mae,0.1357835005325084,0.24,1000
zero_shot_active,6,profile_mae,0.1357889419272742,0.241,1000
zero_shot_active,6,profile_mae,0.1361598654661,0.242,1000
zero_shot_active,6,profile_mae,0.1362028031151389,0.243,1000
zero_shot_active,6,profile_mae,0.1365992006593462,0.244,1000
zero_shot_active,6,profile_mae,0.1366850881136418,0.245,1000
zero_shot_active,6,profile_mae,0.1372579492005813,0.246,1000
zero_shot_active,6,profile_mae,0.1373425714047437,0.247,1000
zero_shot_active,6,profile_mae,0.1376585371424736,0.248,1000
zero_shot_active,6,profile_mae,0.1380302418919718,0.249,1000
zero_shot_active,6,profile_mae,0.1382587408355039,0.25,1000
zero_shot_active,6,profile_mae,0.1387077787251773,0.251,1000
zero_shot_active,6,profile_mae,0.1389198145005029,0.252,1000
zero_shot_active,6,profile_mae,0.1390104251899032,0.253,1000
zero_shot_active,6,profile_mae,0.1390958124358686,0.254,1000
zero_shot_active,6,profile_mae,0.1396880986185174,0.255,1000
zero_shot_active,6,profile_mae,0.1402355733015297,0.256,1000
zero_shot_active,6,profile_mae,0.1403137434537482,0.257,1000
zero_shot_active,6,profile_mae,0.1407215506087368,0.258,1000
zero_shot_active,6,profile_mae,0.1407462913517272,0.259,1000
zero_shot_active,6,profile_mae,0.1409775050445014,0.26,1000
zero_shot_active,6,profile_mae,0.1420249382814762,0.261,1000
zero_shot_active,6,profile_mae,0.1423150684523253,0.262,1000
zero_shot_active,6,profile_mae,0.1430663533096017,0.263,1000
zero_shot_active,6,profile_mae,0.1431967725119056,0.264,1000
zero_shot_active,6,profile_mae,0.1433729004662598,0.265,1000
zero_shot_active,6,profile_mae,0.1439801270763865,0.266,1000
zero_shot_active,6,profile_mae,0.1442877971698467,0.267,1000
zero_shot_active,6,profile_mae,0.1443263913630502,0.268,1000
zero_shot_active,6,profile_mae,0.1444296168160146,0.269,1000
zero_shot_active,6,profile_mae,0.1448579176933936,0.27,1000
zero_shot_active,6,profile_mae,0.1452937624579703,0.271,1000
zero_shot_active,6,profile_mae,0.1460138103658167,0.272,1000
zero_shot_active,6,profile_mae,0.1462189490721884,0.273,1000
zero_shot_active,6,profile_mae,0.1463552792089935,0.274,1000
zero_shot_active,6,profile_mae,0.1474169821629772,0.275,1000
zero_shot_active,6,profile_mae,0.1474186129682928,0.276,1000
zero_shot_active,6,profile_mae,0.1488554092694609,0.277,1000
zero_shot_active,6,profile_mae,0.1488662118816099,0.278,1000
zero_shot_active,6,profile_mae,0.1494100014094944,0.279,1000
zero_shot_active,6,profile_mae,0.1494554874991587,0.28,1000
zero_shot_active,6,profile_mae,0.1496868667210751,0.281,1000
zero_shot_active,6,profile_mae,0.1502568214075441,0.282,1000
zero_shot_active,6,profile_mae,0.1508383893844235,0.283,1000
zero_shot_active,6,profile_mae,0.1509200574534083,0.284,1000
